,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
413,-1.0,1.0,56.0,8960,2,2,4,4,4,5,3,8.0,9,7,5.0,8,5,6,1927,1950,5,7,1.0,-1.0,-1,0.0,3,3,5,4,4,2,2,0,0,1008,1008,5,4,2,4,1028,0,0,1028,0,0,1,0,2,1,3,5,8,1,5,2,1927.0,2,2,360,4,4,3,0,0,130,0,0,0,-1,-1,-1,0,3,2010,10,6,115000
414,-1.0,3.0,59.0,11228,2,-1,2,4,4,3,3,5.0,7,7,5.0,5,7,5,1993,1993,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,2,5,50,531,499,1080,5,5,2,5,1080,1017,0,2097,0,1,2,1,3,1,4,9,8,1,4,6,1993.0,2,3,678,4,4,3,196,187,0,0,0,0,-1,-1,-1,0,12,2008,10,6,228000
415,-1.0,3.0,73.0,8899,2,-1,3,4,4,5,3,17.0,7,7,5.0,8,7,5,2007,2007,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,4,7,24,0,1316,1340,5,5,2,5,1340,0,0,1340,0,0,2,0,3,1,4,6,8,0,-1,6,2007.0,4,2,396,4,4,3,100,30,0,0,0,0,-1,-1,-1,0,8,2007,7,1,181134
416,-1.0,3.0,74.0,7844,2,-1,4,4,4,5,3,6.0,7,7,5.0,5,6,7,1978,1978,3,7,11.0,11.0,4,203.0,3,3,5,4,4,2,6,209,0,463,672,5,3,2,5,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,4,6,1978.0,4,2,440,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,3,2006,10,6,149500
417,-1.0,3.0,86.0,22420,2,-1,3,4,4,5,3,19.0,8,7,5.0,5,6,6,1918,1950,3,7,-1.0,4.0,-1,0.0,3,3,6,5,4,2,5,1128,0,242,1370,4,3,1,4,1370,1254,0,2624,1,0,2,1,4,1,3,10,8,1,5,2,1918.0,2,3,864,4,4,1,0,0,0,0,0,0,-1,-1,-1,0,11,2007,10,6,239000
418,-1.0,3.0,60.0,8160,2,-1,4,4,4,5,3,18.0,7,7,5.0,7,5,6,1940,1950,5,7,9.0,9.0,-1,0.0,3,3,6,4,4,2,6,312,0,444,756,5,2,1,3,756,378,0,1134,1,0,1,1,3,1,3,7,8,0,-1,2,1940.0,2,1,240,4,4,2,0,0,0,0,0,0,-1,-1,-1,0,4,2007,10,4,126000
419,-1.0,3.0,65.0,8450,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,5,6,1968,1968,5,7,3.0,3.0,-1,0.0,3,3,5,4,4,2,5,775,0,281,1056,5,5,2,5,1056,0,0,1056,1,0,1,0,3,1,3,6,8,1,3,6,1968.0,2,1,304,4,4,3,0,85,184,0,0,0,-1,-1,-1,0,7,2010,10,6,142000
420,-1.0,1.0,78.0,7060,2,-1,4,4,4,5,3,14.0,7,7,-1.0,2,7,5,1997,1998,5,7,3.0,3.0,4,200.0,3,4,4,5,5,5,7,1309,0,35,1344,5,5,2,5,1344,0,0,1344,2,0,2,0,2,2,3,8,8,0,-1,6,1997.0,4,4,784,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,11,2008,10,3,206300
421,-1.0,3.0,69.0,16635,2,-1,3,4,4,2,3,9.0,7,7,5.0,8,6,7,1977,2000,5,7,12.0,-1.0,1,126.0,4,3,5,5,4,2,6,1246,0,356,1602,5,4,2,5,1602,0,0,1602,0,1,2,0,3,1,4,8,8,1,4,6,1977.0,4,2,529,4,4,3,240,0,0,0,0,0,-1,-1,-1,0,6,2009,10,6,215000
422,-1.0,3.0,100.0,21750,2,-1,4,2,4,5,2,14.0,9,7,5.0,8,5,5,1954,1954,3,7,11.0,11.0,-1,0.0,3,3,5,4,4,2,2,0,0,988,988,5,5,2,4,988,0,0,988,0,0,1,0,2,1,3,4,8,0,-1,6,1954.0,3,2,520,4,4,1,0,0,0,0,0,0,-1,-1,-1,0,2,2008,10,6,113000
423,-1.0,3.0,80.0,9200,2,-1,4,4,4,5,3,12.0,7,7,5.0,5,8,5,1998,1998,5,7,3.0,3.0,4,473.0,4,3,4,5,4,2,7,986,0,484,1470,5,4,2,5,1470,1160,0,2630,1,0,2,1,4,1,4,8,8,1,4,6,1998.0,4,3,696,4,4,3,0,66,0,0,0,0,-1,-1,-1,0,6,2008,10,6,315000
424,-1.0,3.0,72.0,9000,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,6,5,1956,1956,5,7,-1.0,-1.0,4,74.0,3,3,5,5,4,2,3,616,0,580,1196,5,4,2,4,1196,0,0,1196,1,0,1,0,2,1,3,6,8,1,5,6,1956.0,3,1,297,4,4,3,0,44,0,0,0,0,-1,-1,-1,0,5,2008,10,6,139000
425,-1.0,1.0,60.0,3378,2,2,4,2,4,5,3,8.0,7,7,5.0,5,7,8,1946,1992,5,7,11.0,11.0,-1,0.0,3,4,5,4,4,2,2,0,0,651,651,5,4,2,5,707,682,0,1389,0,0,1,1,3,1,3,6,8,2,5,2,1947.0,2,1,240,4,4,2,0,0,126,0,0,0,-1,-1,-1,0,9,2009,10,6,135000
426,-1.0,3.0,69.0,12800,2,-1,4,1,4,5,2,5.0,7,7,5.0,1,7,5,1989,1989,5,7,-1.0,-1.0,4,145.0,4,3,4,5,4,5,7,1518,0,0,1518,5,4,2,5,1644,0,0,1644,1,1,2,0,2,1,4,5,8,1,4,6,1989.0,4,2,569,4,4,3,80,0,0,0,396,0,-1,-1,-1,0,8,2009,10,6,275000
427,-1.0,3.0,77.0,8593,2,-1,3,4,4,5,3,-1.0,7,7,5.0,8,4,6,1957,1957,3,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,4,288,0,619,907,5,5,2,5,907,0,0,907,0,0,1,0,3,1,3,5,8,0,-1,2,1964.0,2,1,352,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,7,2008,10,6,109008
428,-1.0,3.0,64.0,6762,2,-1,4,4,4,5,3,20.0,7,7,5.0,8,7,5,2007,2007,5,7,3.0,3.0,4,108.0,4,3,4,5,4,2,7,664,0,544,1208,5,5,2,5,1208,0,0,1208,1,0,2,0,2,1,4,6,8,0,-1,6,2007.0,3,2,628,4,4,3,105,54,0,0,0,0,-1,-1,-1,0,9,2007,7,1,195400
429,-1.0,3.0,130.0,11457,2,-1,3,4,4,4,3,2.0,7,7,5.0,8,6,5,1988,1988,5,7,11.0,11.0,-1,0.0,3,3,5,5,4,3,7,1005,0,387,1392,5,3,2,5,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,4,6,1988.0,2,2,576,4,4,3,0,0,169,0,0,0,-1,-1,-1,0,3,2009,10,6,175000
430,-1.0,1.0,21.0,1680,2,-1,4,4,4,5,3,23.0,7,7,-1.0,5,6,5,1971,1971,5,7,11.0,11.0,4,232.0,3,3,5,4,4,2,6,387,0,96,483,5,3,2,5,483,504,0,987,0,0,1,1,2,1,3,4,8,0,-1,2,1971.0,2,1,264,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,7,2008,6,5,85400
431,-1.0,1.0,60.0,5586,2,-1,3,3,4,5,3,8.0,8,7,5.0,7,6,7,1920,1998,5,7,9.0,9.0,-1,0.0,3,3,6,4,4,2,2,0,0,901,901,5,4,2,5,1088,110,0,1198,0,0,1,0,4,1,3,7,8,0,-1,-1,1980.0,-1,0,0,-1,-1,1,0,98,0,0,0,0,-1,4,-1,0,9,2008,2,5,79900
432,-1.0,1.0,24.0,1920,2,-1,4,4,4,5,3,23.0,7,7,2.0,5,5,5,1971,1971,5,7,11.0,11.0,4,376.0,3,3,5,4,4,2,6,471,0,294,765,5,5,2,5,765,600,0,1365,1,0,1,1,2,1,3,6,7,0,-1,2,1971.0,2,2,440,4,4,3,240,36,0,0,0,0,-1,-1,-1,0,8,2007,10,6,122500
433,-1.0,3.0,100.0,10839,2,-1,3,4,4,4,3,17.0,7,7,5.0,5,6,5,1997,1998,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,2,2,0,0,926,926,5,5,2,5,926,678,0,1604,0,0,2,1,3,1,3,7,8,1,4,6,1997.0,4,2,470,4,4,3,0,36,0,0,0,0,-1,-1,-1,0,7,2008,10,6,181000
434,-1.0,1.0,21.0,1890,2,-1,4,4,4,5,3,15.0,7,7,-1.0,2,4,7,1972,1972,5,7,12.0,-1.0,-1,0.0,3,4,5,5,4,4,6,495,0,135,630,5,4,2,5,630,0,0,630,1,0,1,0,1,1,3,3,8,0,-1,-1,1980.0,-1,0,0,-1,-1,3,88,0,0,0,0,0,-1,-1,-1,0,6,2008,10,6,81000
435,-1.0,3.0,43.0,10667,2,-1,2,4,4,3,3,20.0,4,7,5.0,5,7,6,1996,1996,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,4,7,385,344,70,799,5,5,2,5,827,834,0,1661,1,0,2,1,3,1,4,6,8,1,4,6,1996.0,3,2,550,4,4,3,158,61,0,0,0,0,-1,-1,-1,0,4,2009,4,6,212000
436,-1.0,1.0,40.0,4400,2,-1,4,4,4,5,3,8.0,7,7,5.0,7,6,8,1920,1950,5,7,4.0,4.0,-1,0.0,3,3,6,3,4,2,2,0,0,648,648,5,3,2,4,734,384,0,1118,0,0,1,0,2,1,3,6,8,0,-1,2,1990.0,2,2,440,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,10,2006,10,6,116000
437,-1.0,1.0,50.0,6000,2,-1,4,4,4,5,3,22.0,7,7,5.0,6,6,7,1926,2004,5,7,-1.0,-1.0,-1,0.0,4,3,4,4,4,2,2,0,0,884,884,5,4,2,5,904,0,0,904,0,0,1,0,2,1,3,4,8,0,-1,2,1926.0,2,1,180,4,4,3,0,0,105,0,0,0,-1,-1,-1,0,1,2009,10,6,119000
438,-1.0,3.0,40.0,4280,2,-1,4,4,4,5,3,19.0,7,7,5.0,8,5,6,1913,2002,5,7,1.0,4.0,-1,0.0,3,3,4,4,4,2,3,365,0,75,440,5,3,1,5,694,0,0,694,0,0,1,0,2,1,4,4,8,1,5,2,1990.0,2,1,352,5,4,2,0,0,34,0,0,0,-1,4,-1,0,3,2007,10,6,90350
439,-1.0,3.0,67.0,12354,2,2,4,4,4,4,3,18.0,7,7,5.0,7,6,8,1920,2000,5,7,-1.0,-1.0,-1,0.0,3,3,6,4,3,3,2,0,0,684,684,5,4,2,5,684,512,0,1196,0,0,1,0,3,1,4,7,8,0,-1,2,2005.0,2,2,528,4,4,3,0,46,0,0,0,0,-1,5,3,800,8,2009,3,6,110000
440,-1.0,3.0,105.0,15431,2,-1,4,4,4,5,3,10.0,7,7,5.0,8,10,5,2008,2008,3,7,3.0,3.0,1,200.0,5,3,4,6,4,5,7,1767,539,788,3094,5,5,2,5,2402,0,0,2402,1,0,2,0,2,1,5,10,8,2,5,6,2008.0,4,3,672,4,4,3,0,72,0,0,170,0,-1,-1,-1,0,4,2009,10,6,555000
441,-1.0,3.0,92.0,12108,2,-1,4,4,4,5,3,18.0,7,7,-1.0,8,4,4,1955,1955,5,7,3.0,3.0,4,270.0,3,3,5,4,4,2,6,133,0,1307,1440,5,3,1,3,1440,0,0,1440,0,0,2,0,4,2,2,8,8,0,-1,-1,1980.0,-1,0,0,-1,-1,3,0,0,0,0,0,0,-1,-1,-1,0,9,2008,10,6,118000
442,-1.0,1.0,52.0,6240,2,-1,4,4,4,5,3,22.0,7,7,5.0,7,5,7,1930,1992,5,7,9.0,9.0,-1,0.0,3,3,4,4,4,2,2,0,0,1078,1078,5,3,2,5,1128,445,0,1573,0,0,2,0,3,1,3,8,8,1,5,2,1930.0,2,2,360,4,4,2,0,0,0,0,0,0,-1,-1,-1,0,6,2008,10,6,162900
443,-1.0,3.0,53.0,3922,2,-1,4,4,4,5,3,25.0,7,7,2.0,8,7,5,2006,2007,5,7,1.0,-1.0,4,72.0,4,3,4,6,4,4,2,0,0,1258,1258,5,5,2,5,1258,0,0,1258,0,0,2,0,2,1,4,6,8,1,5,6,2007.0,4,3,648,4,4,3,144,16,0,0,0,0,-1,-1,-1,0,6,2007,7,1,172500
444,-1.0,3.0,70.0,8750,2,-1,4,4,4,5,3,20.0,7,7,5.0,5,7,5,1994,1995,5,7,3.0,3.0,-1,0.0,4,4,4,5,4,2,7,642,0,273,915,5,5,2,5,933,975,0,1908,1,0,2,1,4,1,4,8,8,1,4,6,1994.0,2,2,493,4,4,3,144,133,0,0,0,0,-1,-1,-1,0,7,2008,10,6,210000
445,-1.0,3.0,73.0,9855,2,-1,4,4,4,4,3,18.0,7,7,5.0,8,6,5,1956,1956,3,7,-1.0,-1.0,-1,0.0,3,3,5,4,4,2,2,0,0,1436,1436,5,2,2,5,1689,0,0,1689,0,0,1,0,3,1,3,7,8,1,5,6,1956.0,2,2,480,4,4,3,0,0,0,0,0,0,-1,4,-1,0,11,2009,6,6,127500
446,-1.0,3.0,137.0,16492,2,-1,3,4,4,4,3,-1.0,3,7,5.0,8,6,6,1966,2002,5,7,14.0,7.0,-1,0.0,4,3,5,4,4,2,6,247,713,557,1517,5,5,2,5,1888,0,0,1888,0,0,2,1,2,1,4,6,5,1,5,6,1966.0,4,2,578,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,6,2010,10,6,190000
447,-1.0,3.0,69.0,11214,2,-1,3,4,4,4,3,17.0,7,7,5.0,5,7,5,1998,1999,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,2,2,0,0,930,930,5,4,2,5,956,930,0,1886,0,0,2,1,4,1,4,10,8,1,4,6,1998.0,4,2,431,4,4,3,89,0,0,0,0,0,-1,-1,-1,0,7,2006,10,6,199900
448,-1.0,1.0,50.0,8600,2,-1,4,3,4,5,3,16.0,7,7,5.0,7,6,6,1937,1950,5,7,9.0,9.0,-1,0.0,3,3,6,4,4,2,2,0,0,780,780,5,3,2,5,780,596,0,1376,0,0,2,0,3,1,3,7,8,1,5,2,1937.0,2,1,198,4,4,1,0,0,0,0,0,0,-1,-1,-1,0,6,2006,10,6,119500
449,-1.0,1.0,50.0,6000,2,-1,4,4,4,5,3,8.0,7,7,5.0,7,3,7,1948,2002,5,7,9.0,9.0,-1,0.0,3,4,5,4,4,2,6,331,0,318,649,5,5,2,5,679,504,0,1183,0,0,1,1,2,1,3,6,8,0,-1,2,1981.0,2,1,308,4,4,3,0,176,0,0,0,0,-1,-1,-1,0,6,2007,10,6,120000
450,-1.0,1.0,70.0,5684,2,-1,4,4,4,5,3,8.0,7,7,5.0,8,6,8,1930,2005,3,7,-1.0,-1.0,-1,0.0,3,3,6,4,4,2,2,0,0,813,813,5,5,2,4,813,0,0,813,0,0,1,0,2,1,4,5,8,0,-1,2,1932.0,2,1,270,3,3,1,0,113,0,0,0,0,-1,-1,-1,0,6,2006,10,6,110000
451,-1.0,3.0,62.0,70761,2,-1,3,1,4,5,2,21.0,7,7,5.0,8,7,5,1975,1975,5,1,7.0,7.0,-1,0.0,3,3,5,5,4,5,6,655,0,878,1533,5,3,2,5,1533,0,0,1533,1,0,2,0,2,1,4,5,8,2,4,6,1975.0,2,2,576,4,4,3,200,54,0,0,0,0,-1,-1,-1,0,12,2006,10,6,280000
452,-1.0,3.0,69.0,9303,2,-1,3,4,4,4,3,2.0,7,7,5.0,5,6,5,1996,1997,3,7,3.0,3.0,4,42.0,4,3,4,6,4,2,6,742,0,130,872,5,5,2,5,888,868,0,1756,1,0,2,1,3,1,3,7,8,0,-1,6,1996.0,4,2,422,4,4,3,144,122,0,0,0,0,-1,-1,-1,0,7,2007,10,6,204000
453,-1.0,6.0,75.0,9000,2,-1,4,4,4,5,3,4.0,7,7,5.0,5,8,5,2008,2008,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,2,2,0,0,768,768,5,5,2,5,786,804,0,1590,0,0,2,1,3,1,4,6,8,0,-1,6,2008.0,3,2,676,4,4,3,0,30,0,0,0,0,-1,-1,-1,0,6,2009,10,6,210000
454,-1.0,3.0,63.0,9297,2,-1,4,4,4,5,3,14.0,7,7,-1.0,8,5,5,1976,1976,5,7,7.0,7.0,-1,0.0,3,3,5,4,4,2,6,1606,0,122,1728,5,3,2,5,1728,0,0,1728,2,0,2,0,4,2,3,8,8,0,-1,2,1976.0,2,2,560,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,7,2006,10,2,188000
455,-1.0,3.0,80.0,9600,2,-1,4,4,4,5,3,9.0,7,7,5.0,8,7,6,1973,1973,3,7,11.0,11.0,4,320.0,3,3,5,4,4,2,6,916,0,326,1242,5,2,2,5,1242,0,0,1242,0,0,1,1,3,1,3,6,8,1,4,6,1973.0,2,2,528,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,9,2007,10,6,175500
456,-1.0,1.0,34.0,4571,2,2,4,4,4,5,3,8.0,7,7,5.0,5,5,5,1916,1950,5,7,17.0,17.0,-1,0.0,3,3,6,4,4,2,2,0,0,624,624,5,2,1,5,624,720,0,1344,0,0,1,0,4,1,3,7,8,0,-1,2,1916.0,2,3,513,3,3,3,0,0,96,0,0,0,-1,-1,-1,0,5,2008,6,5,98000
457,-1.0,3.0,69.0,53227,2,-1,3,1,4,3,2,21.0,7,7,5.0,8,4,6,1954,1994,6,3,7.0,7.0,-1,0.0,3,3,5,5,4,5,5,1116,0,248,1364,5,5,2,5,1663,0,0,1663,1,0,1,0,2,1,4,6,7,2,5,6,1954.0,4,2,529,4,4,3,224,137,0,0,0,0,-1,-1,-1,0,3,2008,10,6,256000
458,-1.0,1.0,69.0,5100,2,2,4,4,4,5,3,8.0,7,7,5.0,5,8,7,1925,1996,3,7,4.0,-1.0,-1,0.0,3,4,4,4,4,2,2,0,0,588,588,5,2,2,5,833,833,0,1666,0,0,1,0,3,1,4,7,8,1,5,2,1925.0,2,1,228,4,4,3,192,63,0,0,0,0,-1,4,-1,0,6,2008,10,6,161000
459,-1.0,3.0,69.0,7015,2,-1,3,3,4,4,3,22.0,7,7,5.0,7,5,4,1950,1950,5,7,9.0,9.0,5,161.0,3,3,5,4,4,2,3,185,0,524,709,5,3,2,5,979,224,0,1203,1,0,1,0,3,1,4,5,8,1,4,2,1950.0,2,1,352,4,4,3,0,0,248,0,0,0,-1,-1,-1,0,7,2009,10,6,110000
460,-1.0,6.0,75.0,8004,2,-1,3,4,4,5,3,4.0,5,7,5.0,5,8,5,2009,2009,5,7,3.0,3.0,1,110.0,4,3,4,5,4,2,7,544,0,288,832,5,5,2,5,832,1103,0,1935,1,0,2,1,3,1,3,8,8,0,-1,4,2009.0,4,2,552,4,4,3,0,150,0,0,0,0,-1,-1,-1,0,12,2009,7,1,263435
461,-1.0,3.0,60.0,7200,2,-1,4,4,4,5,3,7.0,8,7,5.0,5,7,9,1936,2007,5,7,-1.0,-1.0,-1,0.0,4,4,4,5,5,2,6,350,210,0,560,5,5,2,5,575,560,0,1135,1,0,1,0,3,1,4,6,8,0,-1,2,1971.0,3,2,576,4,4,3,256,0,0,0,0,0,-1,4,-1,0,4,2009,10,6,155000
462,-1.0,3.0,60.0,8281,2,-1,3,4,4,5,3,6.0,7,7,5.0,8,5,5,1965,1965,5,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,4,553,311,0,864,5,4,2,5,864,0,0,864,0,0,1,0,3,1,3,5,8,1,2,2,1965.0,2,1,360,4,4,3,0,0,236,0,0,0,-1,3,-1,0,12,2009,10,6,62383
463,-1.0,3.0,74.0,11988,2,-1,3,2,4,5,2,19.0,7,7,5.0,5,6,7,1934,1995,3,7,4.0,4.0,-1,0.0,3,3,5,4,4,2,3,326,0,389,715,5,2,2,4,849,811,0,1660,0,0,1,1,3,1,3,6,8,1,5,2,1939.0,2,1,240,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,8,2008,10,6,188700
464,-1.0,3.0,60.0,8430,2,-1,4,2,4,5,2,20.0,7,7,5.0,8,5,5,1978,1978,5,7,11.0,11.0,4,136.0,3,3,5,5,4,2,4,616,0,424,1040,5,3,2,5,1040,0,0,1040,0,0,2,0,3,1,3,5,8,0,-1,-1,1980.0,-1,0,0,-1,-1,3,0,0,0,0,0,0,-1,-1,-1,0,8,2009,10,6,124000
465,-1.0,1.0,69.0,3072,2,-1,4,4,4,5,3,25.0,7,7,2.0,8,7,5,2004,2004,3,7,3.0,3.0,4,18.0,4,3,4,5,4,2,2,0,0,1375,1375,5,5,2,5,1414,0,0,1414,0,0,2,0,2,1,4,6,8,1,4,6,2004.0,4,2,398,4,4,3,144,20,0,0,0,0,-1,-1,-1,0,5,2006,10,6,178740
466,-1.0,3.0,85.0,10628,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,7,5,1970,1970,6,3,7.0,7.0,-1,0.0,3,4,5,4,5,5,7,778,0,499,1277,5,3,2,5,1277,0,0,1277,1,0,1,0,2,1,3,5,8,1,2,6,1970.0,2,2,526,4,4,3,0,0,0,0,176,0,-1,3,-1,0,4,2007,10,6,167000
467,-1.0,3.0,79.0,9480,2,-1,4,4,4,5,3,-1.0,9,7,5.0,5,5,7,1942,1995,5,7,9.0,9.0,1,224.0,3,3,5,4,4,2,3,386,0,342,728,5,5,2,5,888,756,0,1644,0,0,1,1,3,1,4,7,8,2,5,6,1942.0,2,1,312,4,4,3,168,0,0,0,0,0,-1,-1,-1,0,6,2007,10,6,146500
468,-1.0,3.0,98.0,11428,2,-1,3,4,4,5,3,10.0,7,7,5.0,8,8,5,2006,2006,5,7,3.0,3.0,1,248.0,4,3,4,5,4,2,2,0,0,1626,1626,5,5,2,5,1634,0,0,1634,0,0,2,0,3,1,4,7,8,1,5,6,2006.0,3,3,866,4,4,3,0,44,0,0,0,0,-1,-1,-1,0,5,2007,10,6,250000
469,-1.0,3.0,76.0,9291,2,-1,3,4,4,4,3,5.0,2,7,5.0,5,6,5,1993,1993,5,7,11.0,11.0,4,120.0,4,3,4,5,4,2,7,426,0,406,832,5,5,2,5,832,878,0,1710,0,0,2,1,3,1,4,7,8,0,-1,6,1993.0,3,2,506,4,4,3,144,70,0,0,0,0,-1,-1,-1,0,6,2008,10,6,187000
470,-1.0,3.0,69.0,6820,2,-1,3,4,4,4,3,3.0,7,7,2.0,8,8,5,1985,1985,5,7,11.0,11.0,-1,0.0,4,3,4,5,4,4,7,368,1120,0,1488,5,3,2,5,1502,0,0,1502,1,0,1,1,1,1,4,4,8,0,-1,6,1985.0,3,2,528,4,4,3,0,54,0,0,140,0,-1,-1,-1,0,6,2010,10,6,212000
471,-1.0,3.0,92.0,11952,2,-1,4,4,4,5,3,9.0,3,7,5.0,5,7,6,1977,1977,2,2,1.0,7.0,-1,0.0,3,3,5,5,4,2,2,0,0,808,808,5,3,2,5,1161,808,0,1969,0,0,2,1,3,1,3,8,8,1,5,6,1977.0,3,2,534,4,4,3,0,0,0,0,276,0,-1,-1,-1,0,11,2007,10,6,190000
472,-1.0,1.0,35.0,3675,2,-1,4,4,4,5,3,18.0,7,7,2.0,1,6,5,2005,2005,5,7,3.0,3.0,4,80.0,3,3,4,5,4,5,7,459,0,88,547,5,5,2,5,1072,0,0,1072,1,0,1,0,2,1,3,5,8,0,-1,5,2005.0,3,2,525,4,4,3,0,28,0,0,0,0,-1,-1,-1,0,6,2008,10,6,148000
473,-1.0,3.0,110.0,14977,2,-1,3,4,4,5,3,10.0,7,7,5.0,8,8,5,2006,2007,5,7,3.0,3.0,4,304.0,4,3,4,6,4,5,7,1350,0,626,1976,5,5,2,5,1976,0,0,1976,1,0,2,0,2,1,4,7,8,1,6,6,2006.0,3,3,908,4,4,3,250,63,0,0,0,0,-1,-1,-1,0,7,2007,7,1,440000
474,-1.0,3.0,41.0,5330,2,-1,4,4,4,5,3,3.0,7,7,2.0,8,8,5,2000,2000,5,7,12.0,-1.0,-1,0.0,4,3,4,5,4,4,7,1196,0,298,1494,5,5,2,5,1652,0,0,1652,1,0,2,0,2,1,5,6,8,0,-1,6,2000.0,3,2,499,4,4,3,96,48,0,0,0,0,-1,-1,-1,0,8,2007,10,6,251000
475,-1.0,3.0,80.0,8480,2,-1,4,4,4,4,3,6.0,7,7,5.0,8,5,6,1963,1963,3,7,11.0,11.0,-1,0.0,3,3,5,4,4,2,7,630,0,340,970,5,3,2,5,970,0,0,970,1,0,1,0,2,1,3,5,8,0,-1,2,1996.0,2,2,624,4,4,3,0,24,0,0,192,0,-1,-1,-1,0,7,2007,10,6,132500
476,-1.0,3.0,75.0,13125,2,-1,4,4,4,5,2,20.0,7,7,5.0,8,6,5,1997,1998,5,7,3.0,3.0,4,215.0,3,3,4,5,4,5,7,994,0,484,1478,5,5,2,5,1493,0,0,1493,1,0,2,0,3,1,4,7,8,1,4,6,1997.0,4,2,508,4,4,3,140,39,0,0,0,0,-1,-1,-1,0,4,2008,10,6,208900
477,-1.0,3.0,105.0,13693,2,-1,4,4,4,5,3,10.0,7,7,5.0,5,9,5,2006,2006,3,7,3.0,3.0,4,772.0,5,3,4,5,4,4,2,0,0,2153,2153,5,5,2,5,2069,574,0,2643,0,0,2,1,3,1,5,9,8,1,5,4,2006.0,4,3,694,4,4,3,414,84,0,0,0,0,-1,-1,-1,0,3,2007,10,6,380000
478,-1.0,3.0,79.0,10637,2,-1,4,4,4,5,3,20.0,7,7,5.0,8,8,5,2007,2008,3,7,3.0,3.0,1,336.0,4,3,4,6,4,5,7,1288,0,417,1705,5,5,2,5,1718,0,0,1718,1,0,2,0,3,1,4,7,8,1,5,6,2007.0,3,3,826,4,4,3,208,44,0,0,0,0,-1,-1,-1,0,9,2009,10,6,297000
479,-1.0,1.0,50.0,5925,2,-1,4,3,4,5,3,8.0,7,7,5.0,8,4,7,1937,2000,3,7,4.0,4.0,5,435.0,3,3,6,3,4,2,4,168,0,739,907,5,3,2,5,1131,0,0,1131,0,0,1,0,2,1,3,7,8,0,-1,2,1995.0,2,2,672,4,4,3,0,72,0,0,0,0,-1,4,-1,0,3,2007,10,3,89471
480,-1.0,3.0,98.0,16033,2,-1,3,4,4,2,3,10.0,7,7,5.0,8,9,5,2004,2005,3,7,3.0,3.0,4,378.0,4,3,4,6,4,5,7,1261,0,572,1833,5,5,2,5,1850,0,0,1850,1,0,2,0,3,1,4,8,8,1,5,6,2004.0,4,3,772,4,4,3,519,112,0,0,0,0,-1,-1,-1,0,3,2006,10,6,326000
481,-1.0,3.0,72.0,11846,2,-1,3,2,4,5,3,10.0,7,7,5.0,8,9,5,2003,2004,3,7,3.0,3.0,4,562.0,4,3,4,6,4,5,7,1567,0,225,1792,5,5,2,5,1792,0,0,1792,1,0,2,0,2,1,5,6,8,1,5,6,2003.0,4,3,874,4,4,3,206,49,0,0,0,0,-1,-1,-1,0,8,2006,10,6,374000
